,target_x,target_y,ref_x_1,ref_y_1,ref_x_2,ref_y_2,ref_x_3,ref_y_3,ref_x_4,ref_y_4,ref_x_5,ref_y_5,ref_x_6,ref_y_6,ref_x_7,ref_y_7,ref_x_8,ref_y_8,ref_x_9,ref_y_9,ref_x_10,ref_y_10,ref_x_11,ref_y_11,ref_x_12,ref_y_12,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,distance_11,distance_12
484,93,37,20,91,73,43,64,15,73,97,80,15,5,70,93,93,77,75,59,27,28,2,25,1,51,44,90.80198235721508,20.8806130178211,36.40054944640259,63.245553203367585,25.553864678361276,93.98404119849285,56.0,41.23105625617661,35.4400902933387,73.824115301167,76.94153624668537,42.579337712087536
485,33,3,18,49,81,55,63,85,9,6,31,58,41,13,68,98,35,57,93,80,61,70,7,50,19,68,48.38388161361178,70.76722405181653,87.31551981177229,24.186773244895647,55.036351623268054,12.806248474865697,101.24228365658294,54.037024344425184,97.6165969494942,72.61542535852834,53.71219600798314,66.49060083951716
486,94,58,61,48,59,77,18,1,33,53,59,18,38,96,70,22,26,90,16,52,35,63,50,95,54,51,34.48187929913333,39.824615503479755,95.0,61.204574992397426,53.150729063673246,67.67569726275453,43.266615305567875,75.15317691222374,78.23042886243178,59.21148537234985,57.48912940721924,40.607881008493905
487,39,80,12,49,12,24,20,77,59,84,46,28,14,45,82,93,65,62,92,85,11,82,69,56,47,67,41.10960958218893,62.16912416947821,19.235384061671343,20.396078054371138,52.46903848937962,43.01162633521314,44.9221548904324,31.622776601683793,53.23532661682466,28.071337695236398,38.41874542459709,15.264337522473747
488,56,18,47,66,38,29,97,60,16,23,41,39,76,84,7,42,58,1,65,36,9,72,74,28,48,71,48.83646178829912,21.095023109728988,58.69412236331676,40.311288741492746,25.80697580112788,68.96375859826666,54.56189146281496,17.11724276862369,20.12461179749811,71.58910531638176,20.591260281974,53.600373133029585
489,31,89,2,33,65,91,19,15,99,37,47,97,19,13,83,2,47,5,80,38,31,85,71,19,28,48,63.06346010171025,34.058772731852805,74.96665925596525,85.60373823613078,17.88854381999832,76.94153624668537,101.35580891098448,85.5102333057278,70.7248188403477,4.0,80.62257748298549,41.10960958218893
490,88,81,83,67,91,63,33,5,16,68,4,96,91,47,43,37,48,83,55,9,48,44,94,46,28,74,14.866068747318506,18.24828759089466,93.81364506296512,73.16419889536138,85.32877591996736,34.132096331752024,62.93647591023825,40.049968789001575,79.20227269466452,54.48853090330111,35.510561809129406,60.40695324215582
491,19,2,26,43,80,2,37,6,86,51,64,29,23,11,19,26,80,15,31,3,58,1,78,78,27,21,41.593268686170845,61.0,18.439088914585774,83.00602387778854,52.478567053607705,9.848857801796104,24.0,62.369864518050704,12.041594578792296,39.01281840626232,96.21330469326995,20.615528128088304
492,10,40,27,55,67,24,86,72,24,35,62,51,23,79,34,10,18,12,19,11,45,82,98,56,21,3,22.67156809750927,59.20304046246274,82.46211251235322,14.866068747318506,53.150729063673246,41.10960958218893,38.41874542459709,29.120439557122072,30.364452901377952,54.67174773134658,89.44271909999159,38.600518131237564
493,17,95,25,55,31,59,97,47,4,19,53,6,74,60,47,35,80,59,41,48,65,4,52,4,3,14,40.792156108742276,38.62641583165593,93.29523031752481,77.10382610480494,96.00520819205592,66.88796603276258,67.08203932499369,72.56031973468694,52.773099207835045,102.88342918079665,97.49871794028884,82.20097323024831
494,83,48,76,60,1,58,84,34,78,65,34,21,80,8,53,41,4,81,7,1,45,87,43,10,70,40,13.892443989449804,82.60750571225353,14.035668847618199,17.72004514666935,55.94640292279746,40.11234224026316,30.805843601498726,85.61541917201598,89.35882720806042,54.45181356024793,55.17245689653489,15.264337522473747
495,22,53,69,34,76,95,69,75,20,68,75,47,69,22,78,91,98,2,69,83,6,9,95,98,7,74,50.695167422546305,68.41052550594829,51.894122981316485,15.132745950421556,53.33854141237835,56.302753041036986,67.67569726275453,91.52595260361949,55.758407437802596,46.8187996428785,85.75546629807339,25.80697580112788
496,76,47,45,15,18,39,31,35,72,17,16,42,91,64,15,23,50,58,35,25,87,60,69,9,16,50,44.553338819890925,58.54912467321779,46.57252408878007,30.265491900843113,60.207972893961475,22.67156809750927,65.55150646628954,28.231188426986208,46.52956049652737,17.029386365926403,38.63935817272331,60.07495318350236
497,19,66,11,16,44,83,35,56,68,83,73,64,87,72,60,3,85,13,64,83,91,97,74,68,20,97,50.635955604688654,30.23243291566195,18.867962264113206,51.86520991955976,54.037024344425184,68.26419266350405,75.16648189186454,84.64632301523794,48.104053883222775,78.39005038906404,55.036351623268054,31.016124838541646
498,88,32,95,76,38,44,78,78,94,82,61,32,93,30,86,85,40,64,41,36,91,61,13,24,76,31,44.553338819890925,51.419840528729765,47.07440918375928,50.35871324805669,27.0,5.385164807134504,53.03772242470448,57.688820407423826,47.16990566028302,29.154759474226502,75.4254598925323,12.041594578792296
499,67,40,88,47,1,68,92,10,42,90,5,39,88,5,94,82,66,41,76,50,32,29,38,68,4,31,22.135943621178654,71.69379331573968,39.05124837953327,55.90169943749474,62.00806399170998,40.8166632639171,49.92995093127971,1.4142135623730951,13.45362404707371,36.68787265568828,40.311288741492746,63.63961030678928
500,51,53,67,84,46,3,56,47,82,86,40,61,0,84,47,7,14,73,63,88,1,4,83,98,97,74,34.88552708502482,50.24937810560445,7.810249675906654,45.27692569068709,13.601470508735444,59.682493245507096,46.17358552246078,42.05948168962618,37.0,70.00714249274856,55.21775076911409,50.566787519082126
501,15,13,77,48,98,16,1,34,25,76,56,91,11,34,76,87,94,97,61,77,26,47,57,54,95,72,71.19691004531025,83.05419917138447,25.238858928247925,63.788713735268246,88.11923740024082,21.37755832643195,95.90099061010788,115.31261856362468,78.81624198095213,35.73513677041127,58.69412236331676,99.40321926376429
502,95,85,77,81,31,76,14,49,41,95,89,58,17,73,57,1,61,11,66,61,85,20,8,29,69,38,18.439088914585774,64.6297145282261,88.63972021616495,54.91812087098393,27.65863337187866,78.91767862779544,92.19544457292888,81.43709228600933,37.64306044943742,65.76473218982953,103.46496991735899,53.71219600798314
503,77,90,41,76,53,3,98,8,79,68,2,35,39,39,71,4,47,48,29,91,37,92,17,0,39,1,38.62641583165593,90.24965373894794,84.64632301523794,22.090722034374522,93.00537618869137,63.60031446463138,86.20904824900923,51.61395160225576,48.010415536631214,40.049968789001575,108.16653826391968,96.77293009927931
504,3,16,20,18,89,35,79,20,79,99,57,54,35,30,51,87,12,41,24,68,20,59,2,98,74,39,17.11724276862369,88.07383266328314,76.10519036176179,112.53888216967503,66.03029607687671,34.92849839314596,85.70297544426332,26.570660511172846,56.08029957123981,46.238512086787566,82.00609733428362,74.63243262818116
505,4,90,66,32,96,72,49,4,27,67,15,8,74,59,66,95,73,54,3,60,30,77,71,55,88,74,84.8999411071645,93.74433316206373,97.06183596038146,32.526911934581186,82.73451516749222,76.55716818169282,62.20128616033595,77.82673062643708,30.01666203960727,29.068883707497267,75.59100475585703,85.5102333057278
506,0,38,33,25,16,20,35,88,27,3,17,82,23,85,48,33,79,11,14,84,1,42,93,92,61,15,35.4682957019364,24.08318915758459,61.032778078668514,44.204072210600685,47.16990566028302,52.32590180780452,48.25971404805462,83.48652585896721,48.08326112068523,4.123105625617661,107.54068997360952,65.19202405202648
507,85,45,2,10,6,61,15,98,5,28,22,60,31,52,72,69,17,57,82,71,63,59,21,61,46,24,90.07774419910837,80.60397012554654,87.80091115700337,81.78630692236935,64.76109943476871,54.45181356024793,27.294688127912362,69.05070600652827,26.1725046566048,26.076809620810597,65.96969000988257,44.294469180700204
508,68,69,54,10,84,83,57,79,13,33,22,52,0,11,53,54,23,29,78,50,68,53,12,14,88,13,60.63827174318213,21.2602916254693,14.866068747318506,65.73431371817918,49.040799340956916,89.37561188601732,21.213203435596427,60.207972893961475,21.470910553583888,16.0,78.49203781276162,59.464274989274024
509,18,75,35,51,54,79,13,97,55,42,58,58,36,85,77,6,84,95,68,56,21,72,80,91,72,88,29.410882339705484,36.22154055254967,22.561028345356956,49.57822102496216,43.46262762420146,20.591260281974,90.78546139112804,68.96375859826666,53.48831648126533,4.242640687119285,64.03124237432849,55.54277630799526
510,99,61,39,4,19,83,84,5,46,35,4,7,8,93,47,18,99,54,40,64,69,37,88,61,26,9,82.75868534480233,82.96987405076617,57.97413216254298,59.033888572581766,109.27488274987991,96.46242791885346,67.47592163134935,7.0,59.07622195096772,38.41874542459709,11.0,89.62700485902673
511,31,11,41,9,7,57,97,37,35,22,36,76,25,10,32,67,49,93,86,98,3,27,51,53,14,96,10.198039027185569,51.884487084291386,70.9365914038728,11.704699910719626,65.19202405202648,6.082762530298219,56.00892785976178,83.95236744726142,102.9271587094485,32.2490309931942,46.51881339845203,86.68333173107735
512,38,49,71,69,29,6,81,45,52,12,70,39,5,83,53,81,95,75,41,41,8,83,33,19,22,69,38.58756276314948,43.93176527297759,43.18564576337837,39.56008088970496,33.52610922848042,47.38143096192854,35.34119409414458,62.64982043070834,8.54400374531753,45.34313619501854,30.4138126514911,25.612496949731394
513,62,72,23,29,15,85,28,16,54,66,1,21,37,77,97,10,71,86,25,19,58,28,22,8,6,22,58.05170109479997,48.76474136094644,65.5133574166368,10.0,79.51100552753688,25.495097567963924,71.19691004531025,16.64331697709324,64.63745044476924,44.181444068749045,75.47184905645283,75.07329751649384
514,89,34,94,38,43,67,42,5,40,3,48,75,2,24,86,34,43,27,91,18,24,8,74,80,17,89,6.4031242374328485,56.61271941887264,55.226805085936306,57.982756057296896,57.982756057296896,87.5728268357257,3.0,46.52956049652737,16.1245154965971,70.00714249274856,48.38388161361178,90.60353193998566
515,30,11,34,62,93,0,80,37,87,46,18,80,99,16,86,98,21,96,15,13,8,66,99,41,88,65,51.15662224971465,63.953107821277925,56.356011214421486,66.88796603276258,70.03570517957252,69.18092222571191,103.46496991735899,85.47514258543241,15.132745950421556,59.23681287847955,75.23961722390672,79.2464510246358
516,88,52,9,59,66,57,28,4,91,62,8,30,34,67,62,60,41,38,83,27,71,57,0,69,6,35,79.30952023559341,22.561028345356956,76.83749084919418,10.44030650891055,82.96987405076617,56.04462507680822,27.202941017470888,49.040799340956916,25.495097567963924,17.72004514666935,89.62700485902673,83.74365647617735
517,58,24,44,52,62,26,40,65,87,7,26,76,94,92,74,99,61,10,54,11,7,83,11,48,37,15,31.304951684997057,4.47213595499958,44.77722635447622,33.61547262794322,61.05735008989499,76.94153624668537,76.68767828015137,14.317821063276353,13.601470508735444,77.98717843338096,52.773099207835045,22.847319317591726
518,31,6,38,27,33,83,76,94,13,78,42,90,90,43,7,89,70,13,95,15,47,50,97,47,39,3,22.135943621178654,77.02596964660685,98.8382517044894,74.21590126111789,84.71717653463199,69.6419413859206,86.40023148117139,39.6232255123179,64.6297145282261,46.8187996428785,77.69813382572325,8.54400374531753
519,20,52,73,13,71,60,34,26,74,58,42,96,93,10,86,26,25,98,99,87,9,74,16,12,70,79,65.80273550544841,51.62363799656123,29.5296461204668,54.3323108288245,49.193495504995376,84.21995013059554,70.9365914038728,46.2709412050371,86.4060183089118,24.596747752497688,40.19950248448356,56.824290580701486
520,3,35,45,68,90,28,2,35,21,97,99,34,99,95,50,24,28,42,77,57,37,10,81,92,79,23,53.41348144429457,87.28115489611719,1.0,64.5600495662759,96.00520819205592,113.20777358467925,48.27007354458868,25.96150997149434,77.20103626247513,42.20189569201838,96.60745312862771,76.94153624668537
521,61,74,60,50,9,26,99,79,36,55,41,11,58,73,44,93,43,50,7,9,68,73,89,37,64,31,24.020824298928627,70.76722405181653,38.3275357934736,31.400636936215164,66.09841147864296,3.1622776601683795,25.495097567963924,30.0,84.50443775329198,7.0710678118654755,46.400431032480725,43.104524124504614
522,99,8,25,29,22,7,69,42,46,52,39,29,54,64,36,81,5,13,1,97,82,34,30,60,6,16,76.92203845452875,77.00649323271382,45.34313619501854,68.8839603971781,63.56886030125127,71.84010022264724,96.42613753542138,94.13288479590966,132.38202294873727,31.064449134018133,86.40023148117139,93.34345183246653
523,71,60,78,51,43,53,55,27,31,94,10,8,7,98,23,74,92,71,77,88,21,60,83,93,72,30,11.40175425099138,28.861739379323623,36.6742416417845,52.49761899362675,80.15609770940699,74.43117626371358,50.0,23.706539182259394,28.635642126552707,50.0,35.11409973215888,30.01666203960727
524,59,28,41,89,0,74,17,25,52,72,10,34,85,76,64,99,42,75,8,11,50,43,10,46,6,77,63.60031446463138,74.81310045707235,42.1070065428546,44.553338819890925,49.36598018878993,54.589376255824725,71.17583859709698,49.9799959983992,53.75872022286245,17.4928556845359,52.20153254455275,72.18032973047436
525,32,95,82,1,34,92,11,82,59,23,93,61,98,12,10,91,48,99,15,74,61,49,39,27,48,30,106.47065323364932,3.605551275463989,24.698178070456937,76.89603370785778,69.83552104767315,106.04244433244644,22.360679774997898,16.492422502470642,27.018512172212592,54.378304497290095,68.3593446428504,66.94027188471824
526,18,50,16,85,29,0,1,66,74,5,33,51,75,76,5,98,74,0,41,78,15,33,95,66,35,26,35.05709628591621,51.19570294468082,23.345235059857504,71.84010022264724,15.033296378372908,62.64982043070834,49.72926703662542,75.07329751649384,36.235341863986875,17.26267650163207,78.64477096412705,29.410882339705484
527,24,44,83,4,64,77,32,64,8,29,15,64,34,44,81,8,36,52,64,77,23,1,1,57,43,25,71.28113354878694,51.85556864985669,21.540659228538015,21.93171219946131,21.93171219946131,10.0,67.4166151627327,14.422205101855956,51.85556864985669,43.01162633521314,26.419689627245813,26.870057685088806
528,60,88,50,38,66,84,39,65,59,8,69,64,78,24,69,2,98,45,99,20,72,4,0,97,88,16,50.99019513592785,7.211102550927978,31.144823004794873,80.00624975587844,25.632011235952593,66.48308055437865,86.46964785403026,57.38466694161429,78.39005038906404,84.8528137423857,60.67124524847005,77.25283166331187
529,88,70,83,28,90,88,2,38,73,16,95,81,24,20,38,11,21,75,88,68,0,87,52,9,86,46,42.2965719651132,18.110770276274835,91.76055797563569,56.04462507680822,13.038404810405298,81.21576201698781,77.33692520394123,67.1863081289633,2.0,89.62700485902673,70.83078426785913,24.08318915758459
530,84,31,82,75,99,29,81,78,7,54,56,63,57,21,29,33,89,6,50,74,40,47,72,17,80,92,44.04543109109048,15.132745950421556,47.095647357266465,80.36168241145776,42.5205832509386,28.792360097775937,55.036351623268054,25.495097567963924,54.817880294662984,46.8187996428785,18.439088914585774,61.1310068623117
531,43,40,75,78,33,59,24,97,33,48,30,65,40,52,9,28,46,53,48,48,51,35,7,87,30,32,49.678969393496885,21.470910553583888,60.08327554319921,12.806248474865697,28.178005607210743,12.36931687685298,36.05551275463989,13.341664064126334,9.433981132056603,9.433981132056603,59.20304046246274,15.264337522473747
532,35,80,41,90,12,6,31,83,38,68,0,37,65,56,50,83,58,92,25,41,56,15,9,89,38,76,11.661903789690601,77.4919350642375,5.0,12.36931687685298,55.44366510251645,38.41874542459709,15.297058540778355,25.942243542145693,40.26164427839479,68.30812543175226,27.51363298439521,5.0
533,78,91,67,3,23,43,18,49,88,24,24,23,32,34,22,85,22,33,15,69,52,32,43,36,94,54,88.68483523128404,73.0,73.23933369440222,67.7421582177598,86.83317338436964,73.24616030891995,56.32051136131489,80.62257748298549,66.73080248281148,64.47480127925948,65.19202405202648,40.311288741492746
534,99,68,60,21,81,92,20,49,63,59,46,87,4,21,82,7,80,84,48,83,65,20,99,66,15,20,61.07372593840988,30.0,81.25269226308751,37.107950630558946,56.302753041036986,105.99056561788883,63.324560795950255,24.839484696748443,53.16013544000805,58.82176467941097,2.0,96.74709297958259
535,24,1,15,2,25,66,77,91,60,4,38,70,57,31,35,93,70,43,77,68,46,45,70,34,54,37,9.055385138137417,65.00769185258002,104.44615837837216,36.124783736376884,70.40596565632774,44.598206241955516,92.65527507918802,62.289646009589745,85.42833253669417,49.193495504995376,56.61271941887264,46.861498055439924
536,62,25,3,29,76,33,10,42,15,98,99,11,44,63,19,47,77,60,8,58,47,80,69,78,17,77,59.135437767890075,16.1245154965971,54.70831746635972,86.82165628459296,39.56008088970496,42.04759208325728,48.30113870293329,38.07886552931954,63.28506932918696,57.0087712549569,53.46026561849464,68.76772498781678
537,0,31,62,83,57,86,2,86,85,43,75,81,87,57,9,91,83,43,51,53,18,61,61,89,77,23,80.91971329657564,79.20858539325141,55.036351623268054,85.84287972802403,90.13878188659973,90.80198235721508,60.67124524847005,83.86298349093002,55.54277630799526,34.9857113690718,84.17244204607586,77.41446893184762
538,46,12,96,73,80,72,1,0,84,14,15,33,0,36,37,28,41,91,7,46,93,29,65,7,44,89,78.87331614684399,68.96375859826666,46.57252408878007,38.05259518088089,37.44329045369811,51.884487084291386,18.35755975068582,79.1580697086532,51.73973328110612,49.9799959983992,19.6468827043885,77.02596964660685
539,17,83,94,45,31,12,12,83,9,32,55,82,31,36,74,24,1,44,36,98,61,58,19,93,28,74,85.86617494683223,72.3671196055225,5.0,51.62363799656123,38.01315561749642,49.040799340956916,82.03657720797473,42.15447781671598,24.20743687382041,50.60632371551998,10.198039027185569,14.212670403551895
540,39,50,65,0,3,7,20,41,44,87,44,68,91,32,19,42,43,68,68,83,19,65,52,39,56,49,56.356011214421486,56.08029957123981,21.02379604162864,37.33630940518894,18.681541692269406,55.02726596879042,21.540659228538015,18.439088914585774,43.93176527297759,25.0,17.029386365926403,17.029386365926403
541,2,45,0,87,34,7,29,37,27,5,92,45,94,40,7,4,4,89,21,57,21,10,40,44,25,25,42.04759208325728,49.678969393496885,28.160255680657446,47.16990566028302,90.0,92.13576938409967,41.30375285612676,44.04543109109048,22.47220505424423,39.824615503479755,38.01315561749642,30.479501308256342
542,53,52,76,54,42,97,76,98,10,42,73,94,84,98,77,64,94,38,8,83,86,52,99,38,62,80,23.08679276123039,46.32493928760188,51.42956348249516,44.14748010928823,46.51881339845203,55.47071299343465,26.832815729997478,43.32435804486894,54.644304369257,33.0,48.08326112068523,29.410882339705484
543,39,9,66,86,26,45,97,17,5,15,8,75,3,95,26,82,55,41,93,75,36,43,55,48,69,92,81.59656855530139,38.27531841800928,58.54912467321779,34.52535300326414,72.91776189653656,93.23089616645332,74.14849964766651,35.77708763999664,85.27602242131137,34.132096331752024,42.15447781671598,88.25531145489205
544,57,24,35,94,8,50,43,56,3,66,58,46,43,82,80,66,77,37,25,35,15,92,1,95,56,7,73.37574531137656,55.47071299343465,34.92849839314596,68.41052550594829,22.02271554554524,59.665735560705194,47.885279575251516,23.853720883753127,33.83784863137726,79.92496481075234,90.4267659490264,17.029386365926403
545,9,19,1,52,13,78,82,0,71,73,35,83,72,20,10,37,11,76,65,47,56,41,13,70,90,21,33.95585369269929,59.135437767890075,75.43208866258443,82.21921916437786,69.07966415668217,63.00793600809346,18.027756377319946,57.0350769263968,62.609903369994115,51.894122981316485,51.15662224971465,81.02468759581859
546,53,88,25,43,90,76,3,23,47,43,55,95,8,82,69,74,11,33,52,63,88,80,6,91,74,53,53.0,38.897300677553446,82.00609733428362,45.39823785126467,7.280109889280518,45.39823785126467,21.2602916254693,69.20260110718382,25.019992006393608,35.90264614203248,47.095647357266465,40.8166632639171
547,57,94,52,71,22,5,42,27,97,5,73,25,28,14,88,25,68,61,77,77,80,89,65,93,99,74,23.53720459187964,95.63472172804185,68.65857557508748,97.57561170702442,70.83078426785913,85.09406559801923,75.64390259630977,34.785054261852174,26.248809496813376,23.53720459187964,8.06225774829855,46.51881339845203
548,20,76,56,64,88,57,88,37,3,4,21,62,90,27,50,58,1,22,66,57,37,29,90,60,48,79,37.94733192202055,70.60453243241541,78.39005038906404,73.97972695272672,14.035668847618199,85.44588931013593,34.9857113690718,57.245087125446844,49.76946855251722,49.9799959983992,71.80529228406496,28.160255680657446
549,77,13,13,81,83,17,43,18,25,96,43,6,33,58,58,35,83,45,59,85,58,39,24,37,9,2,93.38094023943002,7.211102550927978,34.36568055487916,97.94386147176351,34.713109915419565,62.93647591023825,29.068883707497267,32.55764119219941,74.21590126111789,32.202484376209235,58.180752831155424,68.8839603971781
550,36,70,28,25,38,92,89,70,20,13,90,18,47,64,25,6,19,37,17,19,5,5,6,57,27,93,45.70557952810576,22.090722034374522,53.0,59.20304046246274,74.96665925596525,12.529964086141668,64.93843238021688,37.12142238654117,54.42425929675111,72.01388754955533,32.69556544854363,24.698178070456937
551,80,4,74,14,45,7,43,59,70,94,10,62,66,68,59,84,9,77,26,80,85,62,80,97,70,69,11.661903789690601,35.12833614050059,66.2872536767062,90.55385138137417,90.9065454189081,65.5133574166368,82.71033792700887,101.83319694480774,93.23089616645332,58.215118311311535,93.0,65.76473218982953
552,63,58,23,67,15,17,33,13,48,73,71,36,0,43,89,42,13,19,42,24,88,92,45,65,45,9,41.0,63.12685640834652,54.08326913195984,21.213203435596427,23.40939982143925,64.76109943476871,30.528675044947494,63.41135544995076,39.96248240537617,42.20189569201838,19.313207915827967,52.20153254455275
553,53,17,95,42,71,30,83,10,23,29,48,2,84,46,37,67,97,31,38,33,36,32,77,18,95,8,48.877397639399746,22.20360331117452,30.805843601498726,32.31098884280702,15.811388300841896,42.44997055358225,52.49761899362675,46.17358552246078,21.93171219946131,22.67156809750927,24.020824298928627,42.95346318982906
554,6,17,80,79,74,16,87,66,56,75,6,89,35,68,38,25,20,31,95,80,83,89,0,93,23,16,96.54014708917737,68.00735254367721,94.66784036831093,76.57675887630658,72.0,58.66856057549052,32.984845004941285,19.79898987322333,109.04127658827184,105.41821474489122,76.23647421018367,17.029386365926403
555,32,56,33,31,54,42,83,16,0,14,4,32,42,6,28,62,91,88,33,4,54,93,95,44,66,17,25.019992006393608,26.076809620810597,64.81512169239521,52.80151512977634,36.87817782917155,50.99019513592785,7.211102550927978,67.11929677819934,52.009614495783374,43.04648650006177,64.13267497929586,51.73973328110612
556,41,76,56,67,83,54,4,53,45,94,93,0,71,96,84,50,98,92,28,73,63,88,83,88,3,94,17.4928556845359,47.41307836451879,43.56604182158393,18.439088914585774,92.0869154657707,36.05551275463989,50.24937810560445,59.20304046246274,13.341664064126334,25.059928172283335,43.68065933568311,42.04759208325728
557,53,93,51,63,34,8,59,56,21,59,22,50,10,7,0,23,26,4,67,63,88,2,74,36,39,64,30.066592756745816,87.0976463516667,37.48332962798263,46.69047011971501,53.009433122794285,96.15092303249095,87.80091115700337,93.00537618869137,33.1058907144937,97.49871794028884,60.74537019394976,32.202484376209235
558,39,56,37,49,29,10,85,35,71,73,27,75,18,94,45,83,60,30,33,33,19,60,16,33,7,73,7.280109889280518,47.07440918375928,50.566787519082126,36.235341863986875,22.47220505424423,43.41658669218482,27.65863337187866,33.421549934136806,23.769728648009426,20.396078054371138,32.526911934581186,36.235341863986875
559,35,62,14,56,18,75,45,10,42,6,50,19,18,4,31,74,30,62,10,88,29,14,52,14,42,79,21.840329667841555,21.400934559032695,52.952809179494906,56.43580423808985,45.5411901469428,60.440052945046304,12.649110640673518,5.0,36.069377593742864,48.373546489791295,50.92150822589606,18.384776310850235
560,16,98,14,81,93,97,27,62,23,65,47,61,7,45,11,56,38,82,90,96,11,15,80,39,14,67,17.11724276862369,77.00649323271382,37.64306044943742,33.734255586866,48.27007354458868,53.75872022286245,42.2965719651132,27.202941017470888,74.02702209328699,83.15046602394962,87.04596486914255,31.064449134018133
561,61,4,62,34,93,39,14,89,29,26,56,26,85,24,23,32,47,46,54,63,50,41,50,76,15,48,30.01666203960727,47.4236228055175,97.12878049270464,38.8329756778952,22.561028345356956,31.240998703626616,47.20169488482379,44.27188724235731,59.413803110051795,38.600518131237564,72.83543093852057,63.655321851358195
562,83,47,14,39,55,58,36,67,75,8,40,47,16,10,30,84,97,6,41,46,34,22,29,11,86,82,69.46221994724903,30.083217912982647,51.07837115648854,39.81205847478876,43.0,76.53757247260981,64.63745044476924,43.32435804486894,42.01190307520001,55.00909015790027,64.89992295835181,35.12833614050059
563,92,34,76,53,57,50,91,60,88,17,11,93,97,17,66,93,77,72,97,87,94,10,60,14,99,97,24.839484696748443,38.48376280978771,26.019223662515376,17.46424919657298,100.20977996183805,17.72004514666935,64.47480127925948,40.85339643163099,53.23532661682466,24.08318915758459,37.73592452822641,63.387695966961914
564,41,59,86,53,34,61,75,15,4,78,56,26,27,90,58,80,26,30,21,77,97,13,28,74,72,42,45.39823785126467,7.280109889280518,55.60575509783138,41.593268686170845,36.24913792078372,34.0147027033899,27.018512172212592,32.64965543462902,26.90724809414742,72.47068372797375,19.849433241279208,35.35533905932738
565,78,79,13,64,22,92,44,61,76,65,70,77,18,71,78,69,33,17,86,10,83,66,50,42,96,80,66.70832032063167,57.48912940721924,38.47076812334269,14.142135623730951,8.246211251235321,60.530983801686226,10.0,76.60939890117922,69.46221994724903,13.92838827718412,46.400431032480725,18.027756377319946
566,43,21,64,47,85,60,23,7,3,77,61,35,67,59,65,97,40,58,44,28,41,53,80,40,43,33,33.421549934136806,57.3149195236284,24.413111231467404,68.81860213634101,22.80350850198276,44.94441010848846,79.12016177940993,37.12142238654117,7.0710678118654755,32.0624390837628,41.593268686170845,12.0
567,61,5,56,5,58,79,57,86,58,48,1,90,0,25,82,74,3,81,99,92,75,94,67,8,37,96,5.0,74.06078584514209,81.09870529176159,43.104524124504614,104.04326023342406,64.19501538281614,72.12489168102785,95.60334722173695,94.93682109698007,90.09439494219383,6.708203932499369,94.11163583744573
568,96,38,60,64,28,68,95,55,82,32,49,15,86,86,37,24,42,90,13,45,97,58,59,58,68,49,44.40720662234904,74.32361670424818,17.029386365926403,15.231546211727817,52.32590180780452,49.03060268852505,60.63827174318213,74.96665925596525,83.2946576918352,20.024984394500787,42.05948168962618,30.083217912982647
569,62,44,0,88,73,38,60,65,51,20,75,17,55,49,30,3,66,1,85,3,18,84,42,19,22,31,76.02631123499285,12.529964086141668,21.095023109728988,26.40075756488817,29.966648127543394,8.602325267042627,52.009614495783374,43.18564576337837,47.01063709417264,59.464274989274024,32.01562118716424,42.05948168962618
570,40,37,28,53,83,47,37,14,51,0,44,80,69,45,93,7,37,6,8,48,27,19,98,28,50,92,20.0,44.14748010928823,23.194827009486403,38.600518131237564,43.18564576337837,30.083217912982647,60.90155991434045,31.144823004794873,33.83784863137726,22.20360331117452,58.69412236331676,55.90169943749474
571,25,22,97,63,79,36,54,29,99,81,82,73,98,21,16,20,71,40,52,46,70,99,53,52,40,74,82.85529554590944,55.78530272392541,29.832867780352597,94.64142856064674,76.48529270389177,73.00684899377592,9.219544457292887,49.39635614091387,36.124783736376884,89.1852005660132,41.036569057366385,54.120236510939236
572,48,81,4,23,56,52,25,69,4,86,17,47,40,20,9,94,21,59,94,94,56,53,61,71,66,34,72.80109889280519,30.083217912982647,25.942243542145693,44.28317965096906,46.010868281309364,61.5223536610881,41.10960958218893,34.828149534535996,47.80167361086848,29.120439557122072,16.401219466856727,50.32891812864648
573,88,49,60,63,58,91,89,65,9,65,74,1,25,33,40,66,12,75,32,16,49,46,86,74,33,13,31.304951684997057,51.61395160225576,16.0312195418814,80.60397012554654,50.0,65.0,50.92150822589606,80.32434251209281,65.0,39.11521443121589,25.079872407968907,65.73431371817918
574,58,11,47,48,9,6,99,47,89,60,93,20,73,3,43,12,74,61,60,52,85,23,88,13,3,64,38.600518131237564,49.25444142409901,54.56189146281496,57.982756057296896,36.138621999185304,17.0,15.033296378372908,52.49761899362675,41.048751503547585,29.546573405388315,30.066592756745816,76.38062581571324
575,17,79,24,28,2,79,40,47,82,79,3,20,63,91,15,42,21,40,25,20,86,3,1,64,66,84,51.478150704935004,15.0,39.408120990476064,65.0,60.63827174318213,47.53945729601885,37.05401462729781,39.20459156782532,59.53990258641679,102.6498904042279,21.93171219946131,49.25444142409901
